t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.75,2026-08-31 07:28:20,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.240,3.218,0.00,,title
0.90,2026-08-31 07:28:21,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.240,3.218,0.00,,title
1.65,2026-08-31 07:34:20,1.17,-2.88,1337.71,-171.4,corridor,8.02,clear,21.049,16.569,0.00,26.96,world
2.15,2026-08-31 07:34:21,1.17,-2.88,1337.71,-171.4,corridor,8.04,clear,18.931,435.829,0.00,26.96,world
2.65,2026-08-31 07:34:21,1.17,-2.88,1337.71,-171.4,corridor,8.06,clear,17.466,4.371,0.00,26.96,world
3.15,2026-08-31 07:34:22,1.17,-2.88,1337.71,-171.4,corridor,8.08,clear,17.466,4.371,0.00,26.96,world
3.65,2026-08-31 07:34:22,1.17,-2.88,1337.71,-171.4,corridor,8.10,clear,16.703,4.516,0.00,26.96,world
4.15,2026-08-31 07:34:23,1.17,-2.88,1337.71,-171.4,corridor,8.12,clear,16.703,4.516,0.00,26.96,world
4.65,2026-08-31 07:34:23,1.17,-2.88,1337.71,-171.4,corridor,8.14,clear,17.286,4.845,0.00,26.96,world
5.15,2026-08-31 07:34:24,1.17,-2.88,1337.71,-171.4,corridor,8.16,clear,17.286,4.845,0.00,26.96,world
5.65,2026-08-31 07:34:24,1.17,-2.88,1337.71,-171.4,corridor,8.18,clear,18.756,5.021,0.00,26.96,world
6.15,2026-08-31 07:34:25,1.17,-2.88,1337.71,-171.4,corridor,8.20,clear,18.756,5.021,0.00,26.96,world
6.65,2026-08-31 07:34:25,1.17,-2.88,1337.71,-171.4,corridor,8.22,clear,17.323,5.453,0.00,26.96,world
7.15,2026-08-31 07:34:26,1.17,-2.88,1337.71,-171.4,corridor,8.24,clear,17.323,5.453,0.00,26.96,world
7.65,2026-08-31 07:34:26,1.17,-2.88,1337.71,-171.4,corridor,8.26,clear,20.019,5.758,0.00,26.96,world
8.15,2026-08-31 07:34:27,1.17,-2.88,1337.71,-171.4,corridor,8.28,clear,20.019,5.758,0.00,26.96,world
8.65,2026-08-31 07:34:27,1.17,-2.88,1337.71,-171.4,corridor,8.30,clear,20.782,6.938,0.00,26.96,world
9.15,2026-08-31 07:34:28,1.17,-2.88,1337.71,-171.4,corridor,8.32,clear,20.782,6.938,0.00,26.96,world
9.65,2026-08-31 07:34:28,1.17,-2.88,1337.71,-171.4,corridor,8.34,clear,17.858,6.024,0.00,26.96,world
10.15,2026-08-31 07:34:29,1.17,-2.88,1337.71,-171.4,corridor,8.36,clear,17.858,6.024,0.00,26.96,world
