t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.75,2026-08-30 14:11:23,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.348,14.416,0.00,,title
0.90,2026-08-30 14:11:23,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.348,14.416,0.00,,title
1.72,2026-08-30 14:18:49,12.29,0.90,-10.18,-85.6,grandpas_village,8.02,clear,22.558,15.893,0.00,9.67,world
2.22,2026-08-30 14:18:49,12.29,0.90,-10.18,-85.6,grandpas_village,8.04,clear,23.148,473.663,0.00,9.67,world
2.72,2026-08-30 14:18:50,12.29,0.90,-10.18,-85.6,grandpas_village,8.06,clear,21.982,7.957,0.00,9.67,world
3.22,2026-08-30 14:18:50,12.29,0.90,-10.18,-85.6,grandpas_village,8.08,clear,21.982,7.957,0.00,9.67,world
3.72,2026-08-30 14:18:51,12.29,0.90,-10.18,-85.6,grandpas_village,8.10,clear,22.034,8.189,0.00,9.67,world
4.22,2026-08-30 14:18:52,12.29,0.90,-10.18,-85.6,grandpas_village,8.12,clear,22.034,8.189,0.00,9.67,world
4.72,2026-08-30 14:18:52,12.29,0.90,-10.18,-85.6,grandpas_village,8.14,clear,22.130,8.777,0.00,9.67,world
5.22,2026-08-30 14:18:52,12.29,0.90,-10.18,-85.6,grandpas_village,8.16,clear,22.130,8.777,0.00,9.67,world
5.72,2026-08-30 14:18:53,12.29,0.90,-10.18,-85.6,grandpas_village,8.18,clear,20.605,7.855,0.00,9.67,world
6.22,2026-08-30 14:18:54,12.29,0.90,-10.18,-85.6,grandpas_village,8.20,clear,20.605,7.855,0.00,9.67,world
6.72,2026-08-30 14:18:54,12.29,0.90,-10.18,-85.6,grandpas_village,8.22,clear,20.999,7.959,0.00,9.67,world
7.22,2026-08-30 14:18:55,12.29,0.90,-10.18,-85.6,grandpas_village,8.24,clear,20.999,7.959,0.00,9.67,world
