t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.73,2026-08-31 02:42:55,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.307,5.754,0.00,,title
0.88,2026-08-31 02:42:55,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.307,5.754,0.00,,title
1.72,2026-08-31 02:43:45,5.01,6.17,7625.20,-73.5,corridor,8.02,clear,25.162,33.853,0.00,6.27,world
2.22,2026-08-31 02:43:45,5.01,6.17,7625.20,-73.5,corridor,8.04,clear,21.637,574.240,0.00,6.27,world
2.72,2026-08-31 02:43:46,5.01,6.17,7625.20,-73.5,corridor,8.06,clear,21.637,574.240,0.00,6.27,world
3.22,2026-08-31 02:43:46,5.01,6.17,7625.20,-73.5,corridor,8.08,clear,24.500,9.491,0.00,6.27,world
3.72,2026-08-31 02:43:47,5.01,6.17,7625.20,-73.5,corridor,8.10,clear,24.500,9.491,0.00,6.27,world
4.22,2026-08-31 02:43:47,5.01,6.17,7625.20,-73.5,corridor,8.12,clear,26.306,9.715,0.00,6.27,world
4.72,2026-08-31 02:43:48,5.01,6.17,7625.20,-73.5,corridor,8.14,clear,26.306,9.715,0.00,6.27,world
5.22,2026-08-31 02:43:48,5.01,6.17,7625.20,-73.5,corridor,8.16,clear,29.216,9.844,0.00,6.27,world
5.72,2026-08-31 02:43:49,5.01,6.17,7625.20,-73.5,corridor,8.18,clear,29.216,9.844,0.00,6.27,world
6.22,2026-08-31 02:43:49,5.01,6.17,7625.20,-73.5,corridor,8.20,clear,23.125,9.959,0.00,6.27,world
6.72,2026-08-31 02:43:50,5.01,6.17,7625.20,-73.5,corridor,8.22,clear,23.125,9.959,0.00,6.27,world
7.22,2026-08-31 02:43:50,5.01,6.17,7625.20,-73.5,corridor,8.24,clear,22.727,8.981,0.00,6.27,world
7.72,2026-08-31 02:43:51,5.01,6.17,7625.20,-73.5,corridor,8.26,clear,22.727,8.981,0.00,6.27,world
8.22,2026-08-31 02:43:51,5.01,6.17,7625.20,-73.5,corridor,8.28,clear,27.787,9.784,0.00,6.27,world
8.72,2026-08-31 02:43:52,5.01,6.17,7625.20,-73.5,corridor,8.30,clear,27.787,9.784,0.00,6.27,world
9.22,2026-08-31 02:43:52,5.01,6.17,7625.20,-73.5,corridor,8.32,clear,21.698,8.338,0.00,6.27,world
9.72,2026-08-31 02:43:53,5.01,6.17,7625.20,-73.5,corridor,8.34,clear,21.698,8.338,0.00,6.27,world
10.22,2026-08-31 02:43:53,5.01,6.17,7625.20,-73.5,corridor,8.36,clear,21.996,11.217,0.00,6.27,world
10.72,2026-08-31 02:43:54,5.01,6.17,7625.20,-73.5,corridor,8.38,clear,21.996,11.217,0.00,6.27,world
11.22,2026-08-31 02:43:54,5.01,6.17,7625.20,-73.5,corridor,8.40,clear,28.867,12.990,0.00,6.27,world
11.72,2026-08-31 02:43:55,5.01,6.17,7625.20,-73.5,corridor,8.42,clear,28.867,12.990,0.00,6.27,world
12.22,2026-08-31 02:43:55,5.01,6.17,7625.20,-73.5,corridor,8.44,clear,21.546,7.956,0.00,6.27,world
12.72,2026-08-31 02:43:56,5.01,6.17,7625.20,-73.5,corridor,8.46,clear,21.546,7.956,0.00,6.27,world
13.22,2026-08-31 02:43:56,5.01,6.17,7625.20,-73.5,corridor,8.48,clear,24.817,13.578,0.00,6.27,world
13.72,2026-08-31 02:43:57,5.01,6.17,7625.20,-73.5,corridor,8.50,clear,24.817,13.578,0.00,6.27,world
14.22,2026-08-31 02:43:57,5.01,6.17,7625.20,-73.5,corridor,8.52,clear,20.360,8.081,0.00,6.27,world
14.72,2026-08-31 02:43:58,5.01,6.17,7625.20,-73.5,corridor,8.54,clear,20.360,8.081,0.00,6.27,world
15.22,2026-08-31 02:43:58,5.01,6.17,7625.20,-73.5,corridor,8.56,clear,20.503,7.260,0.00,6.27,world
15.72,2026-08-31 02:43:59,5.01,6.17,7625.20,-73.5,corridor,8.58,clear,20.503,7.260,0.00,6.27,world
16.23,2026-08-31 02:43:59,5.01,6.17,7625.20,-73.5,corridor,8.60,clear,21.560,7.508,0.00,6.27,world
16.73,2026-08-31 02:44:00,5.01,6.17,7625.20,-73.5,corridor,8.62,clear,21.560,7.508,0.00,6.27,world
17.23,2026-08-31 02:44:00,5.01,6.17,7625.20,-73.5,corridor,8.64,clear,22.378,38.410,0.00,6.27,world
