t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
1.13,2026-09-07 04:32:37,0.00,0.00,0.00,0.0,grandpas_village,0.00,,1.330,0.056,0.00,,title
1.82,2026-09-07 04:32:38,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.145,0.231,0.00,,title
2.32,2026-09-07 04:32:39,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.145,0.231,0.00,,title
2.82,2026-09-07 04:32:40,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.465,1.022,0.00,,title
3.32,2026-09-07 04:32:41,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.831,0.388,0.00,,title
3.82,2026-09-07 04:32:41,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.332,0.360,0.00,,title
4.32,2026-09-07 04:32:42,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.332,0.360,0.00,,title
4.82,2026-09-07 04:32:43,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.865,0.887,0.00,,title
5.32,2026-09-07 04:32:44,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.364,0.414,0.00,,title
5.82,2026-09-07 04:32:44,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.551,0.322,0.00,,title
6.32,2026-09-07 04:32:45,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.182,0.704,0.00,,title
6.82,2026-09-07 04:32:46,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.182,0.704,0.00,,title
7.32,2026-09-07 04:32:47,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.678,0.452,0.00,,title
7.82,2026-09-07 04:32:48,0.00,0.00,0.00,0.0,grandpas_village,0.00,,3.048,0.436,0.00,,title
8.32,2026-09-07 04:32:48,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.809,0.366,0.00,,title
8.82,2026-09-07 04:32:49,0.00,0.00,0.00,0.0,grandpas_village,0.00,,2.809,0.366,0.00,,title
