t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
262.84,2026-08-27 09:11:06,-25.40,4.93,-15.60,0.0,grandpas_village,8.16,clear,4330.823,1.885,0.00,13.70,world
312.88,2026-08-27 09:11:56,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3939.310,2.306,0.00,6.00,world
313.80,2026-08-27 09:11:57,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3939.310,2.306,0.00,6.00,world
317.40,2026-08-27 09:12:00,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3579.066,920.093,0.00,6.00,world
322.25,2026-08-27 09:12:05,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4817.630,6.936,0.00,6.00,world
328.67,2026-08-27 09:12:12,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,6383.044,7.561,0.00,6.00,world
329.62,2026-08-27 09:12:13,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,6383.044,7.561,0.00,6.00,world
338.54,2026-08-27 09:12:21,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,8890.748,956.357,0.00,6.00,world
360.56,2026-08-27 09:12:43,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5984.417,3.050,0.00,6.00,world
361.49,2026-08-27 09:12:44,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5984.417,3.050,0.00,6.00,world
374.15,2026-08-27 09:12:57,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,12633.815,921.627,0.00,6.00,world
375.08,2026-08-27 09:12:58,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,12633.815,921.627,0.00,6.00,world
382.71,2026-08-27 09:13:06,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,7601.414,930.196,0.00,6.00,world
388.37,2026-08-27 09:13:11,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5625.181,7.724,0.00,6.00,world
389.30,2026-08-27 09:13:12,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5625.181,7.724,0.00,6.00,world
393.68,2026-08-27 09:13:17,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4347.374,939.259,0.00,6.00,world
397.95,2026-08-27 09:13:21,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4238.369,7.561,0.00,6.00,world
402.50,2026-08-27 09:13:25,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4513.203,8.491,0.00,6.00,world
421.09,2026-08-27 09:13:44,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5041.570,2.925,0.00,6.00,world
421.95,2026-08-27 09:13:45,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5041.570,2.925,0.00,6.00,world
426.81,2026-08-27 09:13:50,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4830.026,853.298,0.00,6.00,world
431.88,2026-08-27 09:13:55,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5040.730,7.407,0.00,6.00,world
432.78,2026-08-27 09:13:56,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5040.730,7.407,0.00,6.00,world
438.10,2026-08-27 09:14:01,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5285.436,903.586,0.00,6.00,world
443.51,2026-08-27 09:14:06,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5377.360,7.184,0.00,6.00,world
467.11,2026-08-27 09:14:30,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,6270.919,2.804,0.00,6.00,world
468.00,2026-08-27 09:14:31,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,6270.919,2.804,0.00,6.00,world
473.37,2026-08-27 09:14:36,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,5338.772,891.862,0.00,6.00,world
478.38,2026-08-27 09:14:41,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4978.582,8.067,0.00,6.00,world
479.30,2026-08-27 09:14:42,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4978.582,8.067,0.00,6.00,world
483.96,2026-08-27 09:14:47,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4628.605,919.402,0.00,6.00,world
488.31,2026-08-27 09:14:51,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,4313.870,7.308,0.00,6.00,world
491.60,2026-08-27 09:14:54,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3265.470,7.311,0.00,6.00,world
492.47,2026-08-27 09:14:55,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3265.470,7.311,0.00,6.00,world
495.40,2026-08-27 09:14:58,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2909.807,866.829,0.00,6.00,world
498.30,2026-08-27 09:15:01,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2865.894,7.177,0.00,6.00,world
499.19,2026-08-27 09:15:02,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2865.894,7.177,0.00,6.00,world
501.31,2026-08-27 09:15:04,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2093.595,881.701,0.00,6.00,world
503.47,2026-08-27 09:15:06,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2129.019,10.206,0.00,6.00,world
504.53,2026-08-27 09:15:07,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2129.019,10.206,0.00,6.00,world
506.67,2026-08-27 09:15:10,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2112.513,1063.503,0.00,6.00,world
508.82,2026-08-27 09:15:12,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2116.099,7.926,0.00,6.00,world
510.98,2026-08-27 09:15:14,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2122.128,8.140,0.00,6.00,world
520.57,2026-08-27 09:15:23,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3170.589,2.743,0.00,6.00,world
521.63,2026-08-27 09:15:25,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3170.589,2.743,0.00,6.00,world
524.61,2026-08-27 09:15:27,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2943.480,1060.732,0.00,6.00,world
527.69,2026-08-27 09:15:31,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,3043.121,9.641,0.00,6.00,world
530.45,2026-08-27 09:15:33,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2724.091,7.504,0.00,6.00,world
533.09,2026-08-27 09:15:36,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2608.494,7.656,0.00,6.00,world
533.60,2026-08-27 09:15:36,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2608.494,7.656,0.00,6.00,world
536.22,2026-08-27 09:15:39,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2587.789,508.728,0.00,6.00,world
536.73,2026-08-27 09:15:40,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2587.789,508.728,0.00,6.00,world
539.17,2026-08-27 09:15:42,6.00,0.90,-22.00,0.0,grandpas_village,11.01,clear,2412.264,510.332,0.00,6.00,world
640.26,2026-08-27 09:17:23,88.00,2.22,-43.00,0.0,the_rise,11.00,clear,3182.298,2.272,0.00,38.28,world
643.17,2026-08-27 09:17:26,88.00,2.22,-43.00,0.0,the_rise,11.00,clear,2730.466,539.705,0.00,38.28,world
647.16,2026-08-27 09:17:30,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,3962.773,7.262,0.00,38.28,world
651.69,2026-08-27 09:17:35,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,4499.398,7.328,0.00,38.28,world
656.67,2026-08-27 09:17:40,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,4486.703,468.666,0.00,38.28,world
675.33,2026-08-27 09:17:58,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,5189.031,2.547,0.00,38.28,world
676.00,2026-08-27 09:17:59,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,5189.031,2.547,0.00,38.28,world
680.35,2026-08-27 09:18:03,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,4324.610,669.271,0.00,38.28,world
684.50,2026-08-27 09:18:07,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,4126.639,7.551,0.00,38.28,world
687.90,2026-08-27 09:18:11,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,3362.860,8.026,0.00,38.28,world
688.61,2026-08-27 09:18:11,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,3362.860,8.026,0.00,38.28,world
691.39,2026-08-27 09:18:14,88.00,2.22,-43.00,-0.0,the_rise,11.00,clear,2755.534,716.718,0.00,38.28,world
