t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.77,2026-08-31 01:51:18,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.322,5.826,0.00,,title
0.92,2026-08-31 01:51:18,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.322,5.826,0.00,,title
1.75,2026-08-31 01:52:06,7.03,6.17,7624.68,-46.9,corridor,8.02,clear,22.140,28.304,0.00,6.97,world
2.25,2026-08-31 01:52:07,7.03,6.17,7624.68,-46.9,corridor,8.04,clear,21.523,521.462,0.00,6.97,world
2.75,2026-08-31 01:52:07,7.03,6.17,7624.68,-46.9,corridor,8.06,clear,22.083,7.808,0.00,6.97,world
3.25,2026-08-31 01:52:08,7.03,6.17,7624.68,-46.9,corridor,8.08,clear,22.083,7.808,0.00,6.97,world
3.75,2026-08-31 01:52:08,7.03,6.17,7624.68,-46.9,corridor,8.10,clear,21.357,7.525,0.00,6.97,world
4.25,2026-08-31 01:52:09,7.03,6.17,7624.68,-46.9,corridor,8.12,clear,21.357,7.525,0.00,6.97,world
4.75,2026-08-31 01:52:09,7.03,6.17,7624.68,-46.9,corridor,8.14,clear,21.454,8.352,0.00,6.97,world
5.25,2026-08-31 01:52:10,7.03,6.17,7624.68,-46.9,corridor,8.16,clear,21.454,8.352,0.00,6.97,world
5.75,2026-08-31 01:52:10,7.03,6.17,7624.68,-46.9,corridor,8.18,clear,22.849,8.308,0.00,6.97,world
6.25,2026-08-31 01:52:11,7.03,6.17,7624.68,-46.9,corridor,8.20,clear,22.849,8.308,0.00,6.97,world
6.75,2026-08-31 01:52:11,7.03,6.17,7624.68,-46.9,corridor,8.22,clear,22.866,8.542,0.00,6.97,world
7.25,2026-08-31 01:52:12,7.03,6.17,7624.68,-46.9,corridor,8.24,clear,22.866,8.542,0.00,6.97,world
7.75,2026-08-31 01:52:12,7.03,6.17,7624.68,-46.9,corridor,8.26,clear,21.777,7.966,0.00,6.97,world
8.25,2026-08-31 01:52:13,7.03,6.17,7624.68,-46.9,corridor,8.28,clear,21.777,7.966,0.00,6.97,world
8.75,2026-08-31 01:52:13,7.03,6.17,7624.68,-46.9,corridor,8.30,clear,21.713,8.611,0.00,6.97,world
9.25,2026-08-31 01:52:14,7.03,6.17,7624.68,-46.9,corridor,8.32,clear,21.713,8.611,0.00,6.97,world
9.75,2026-08-31 01:52:14,7.03,6.17,7624.68,-46.9,corridor,8.34,clear,30.526,8.691,0.00,6.97,world
10.25,2026-08-31 01:52:15,7.03,6.17,7624.68,-46.9,corridor,8.36,clear,30.526,8.691,0.00,6.97,world
