t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.75,2026-08-30 02:27:37,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.289,5.527,0.00,,title
0.90,2026-08-30 02:27:37,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.289,5.527,0.00,,title
1.62,2026-08-30 02:28:14,-4.37,1.25,-39.82,-96.2,grandpas_village,8.02,clear,26631.246,4563.483,0.00,5.27,world
2.12,2026-08-30 02:28:14,-4.37,1.25,-39.82,-96.2,grandpas_village,8.04,clear,8.282,465.508,0.00,5.27,world
2.62,2026-08-30 02:28:14,-4.37,1.25,-39.82,-96.2,grandpas_village,8.06,clear,7.322,6.890,0.00,5.27,world
3.12,2026-08-30 02:28:15,-4.37,1.25,-39.82,-96.2,grandpas_village,8.08,clear,7.322,6.890,0.00,5.27,world
3.62,2026-08-30 02:28:15,-4.37,1.25,-39.82,-96.2,grandpas_village,8.10,clear,9.172,7.667,0.00,5.27,world
4.13,2026-08-30 02:28:16,-4.37,1.25,-39.82,-96.2,grandpas_village,8.12,clear,9.172,7.667,0.00,5.27,world
4.63,2026-08-30 02:28:16,-4.37,1.25,-39.82,-96.2,grandpas_village,8.14,clear,6.748,8.902,0.00,5.27,world
5.13,2026-08-30 02:28:17,-4.37,1.25,-39.82,-96.2,grandpas_village,8.16,clear,6.748,8.902,0.00,5.27,world
5.63,2026-08-30 02:28:17,-4.37,1.25,-39.82,-96.2,grandpas_village,8.18,clear,5.191,7.864,0.00,5.27,world
6.13,2026-08-30 02:28:18,-4.37,1.25,-39.82,-96.2,grandpas_village,8.20,clear,5.191,7.864,0.00,5.27,world
6.63,2026-08-30 02:28:18,-4.37,1.25,-39.82,-96.2,grandpas_village,8.22,clear,5.436,8.430,0.00,5.27,world
7.13,2026-08-30 02:28:19,-4.37,1.25,-39.82,-96.2,grandpas_village,8.24,clear,5.436,8.430,0.00,5.27,world
7.63,2026-08-30 02:28:19,-4.37,1.25,-39.82,-96.2,grandpas_village,8.26,clear,5.200,7.890,0.00,5.27,world
