t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.73,2026-08-30 21:53:10,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.339,2.894,0.00,,title
0.88,2026-08-30 21:53:11,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.339,2.894,0.00,,title
1.52,2026-08-30 21:54:32,-25.40,4.93,-15.60,0.0,grandpas_village,8.02,clear,25.925,24.815,0.00,,locked
2.02,2026-08-30 21:54:33,-25.40,4.93,-15.60,0.0,grandpas_village,8.04,clear,25.925,24.815,0.00,,locked
2.52,2026-08-30 21:54:33,-25.40,4.93,-15.60,0.0,grandpas_village,8.06,clear,26.553,3.936,0.00,,locked
3.02,2026-08-30 21:54:34,-25.40,4.93,-15.60,0.0,grandpas_village,8.08,clear,26.553,3.936,0.00,,locked
3.52,2026-08-30 21:54:34,-25.40,4.93,-15.60,0.0,grandpas_village,8.10,clear,27.850,9.663,0.00,,world
4.02,2026-08-30 21:54:35,-25.40,4.93,-15.60,0.0,grandpas_village,8.12,clear,27.850,9.663,0.00,,world
4.52,2026-08-30 21:54:35,-25.40,4.93,-15.60,0.0,grandpas_village,8.14,clear,27.865,4.711,0.00,,world
5.02,2026-08-30 21:54:36,-25.40,4.93,-15.60,0.0,grandpas_village,8.16,clear,27.865,4.711,0.00,,world
5.52,2026-08-30 21:54:36,-25.40,4.93,-15.60,0.0,grandpas_village,8.18,clear,27.033,4.470,0.00,,world
6.02,2026-08-30 21:54:37,-25.40,4.93,-15.60,0.0,grandpas_village,8.20,clear,17.700,2.627,0.00,,world
6.52,2026-08-30 21:54:37,-25.40,4.93,-15.60,0.0,grandpas_village,8.22,clear,17.700,2.627,0.00,,world
7.02,2026-08-30 21:54:38,-25.40,4.93,-15.60,0.0,grandpas_village,8.24,clear,17.700,2.627,0.00,,world
7.52,2026-08-30 21:54:38,-25.40,4.93,-15.60,0.0,grandpas_village,8.26,clear,17.776,3.306,0.00,,world
8.02,2026-08-30 21:54:39,-25.40,4.93,-15.60,0.0,grandpas_village,8.28,clear,17.776,3.306,0.00,,world
8.52,2026-08-30 21:54:39,-25.40,4.93,-15.60,0.0,grandpas_village,8.30,clear,18.451,2.651,0.00,,world
9.02,2026-08-30 21:54:40,-25.40,4.93,-15.60,0.0,grandpas_village,8.32,clear,18.451,2.651,0.00,,world
9.52,2026-08-30 21:54:40,-25.40,4.93,-15.60,0.0,grandpas_village,8.34,clear,18.017,3.429,0.00,,world
10.02,2026-08-30 21:54:41,-25.40,4.93,-15.60,0.0,grandpas_village,8.36,clear,18.017,3.429,0.00,,world
10.52,2026-08-30 21:54:41,-25.40,4.93,-15.60,0.0,grandpas_village,8.38,clear,20.815,3.414,0.00,,world
11.02,2026-08-30 21:54:42,-25.40,4.93,-15.60,0.0,grandpas_village,8.40,clear,20.815,3.414,0.00,,world
11.52,2026-08-30 21:54:42,-25.40,4.93,-15.60,0.0,grandpas_village,8.42,clear,20.490,3.580,0.00,,world
12.02,2026-08-30 21:54:43,-25.40,4.93,-15.60,0.0,grandpas_village,8.44,clear,20.490,3.580,0.00,,world
12.52,2026-08-30 21:54:43,-25.40,4.93,-15.60,0.0,grandpas_village,8.46,clear,16.479,3.325,0.00,,world
13.02,2026-08-30 21:54:44,-25.40,4.93,-15.60,0.0,grandpas_village,8.48,clear,16.479,3.325,0.00,,world
