t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.77,2026-08-31 23:33:53,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.399,17.497,0.00,,title
0.92,2026-08-31 23:33:53,0.00,0.00,0.00,0.0,grandpas_village,0.00,,39.621,1.187,0.00,,title
1.73,2026-08-31 23:34:47,12.24,0.90,-9.52,-102.0,grandpas_village,8.02,clear,21.359,15.432,0.00,10.11,world
2.23,2026-08-31 23:34:47,12.24,0.90,-9.52,-102.0,grandpas_village,8.04,clear,21.011,497.950,0.00,10.11,world
2.73,2026-08-31 23:34:48,12.24,0.90,-9.52,-102.0,grandpas_village,8.06,clear,23.081,9.070,0.00,10.11,world
3.23,2026-08-31 23:34:48,12.24,0.90,-9.52,-102.0,grandpas_village,8.08,clear,23.081,9.070,0.00,10.11,world
3.73,2026-08-31 23:34:49,12.24,0.90,-9.52,-102.0,grandpas_village,8.10,clear,21.725,7.340,0.00,10.11,world
4.23,2026-08-31 23:34:49,12.24,0.90,-9.52,-102.0,grandpas_village,8.12,clear,21.725,7.340,0.00,10.11,world
4.73,2026-08-31 23:34:50,12.24,0.90,-9.52,-102.0,grandpas_village,8.14,clear,21.409,8.510,0.00,10.11,world
5.23,2026-08-31 23:34:50,12.24,0.90,-9.52,-102.0,grandpas_village,8.16,clear,21.409,8.510,0.00,10.11,world
5.73,2026-08-31 23:34:51,12.24,0.90,-9.52,-102.0,grandpas_village,8.18,clear,23.322,9.111,0.00,10.11,world
6.23,2026-08-31 23:34:51,12.24,0.90,-9.52,-102.0,grandpas_village,8.20,clear,23.322,9.111,0.00,10.11,world
6.73,2026-08-31 23:34:52,12.24,0.90,-9.52,-102.0,grandpas_village,8.22,clear,23.284,11.148,0.00,10.11,world
7.23,2026-08-31 23:34:52,12.24,0.90,-9.52,-102.0,grandpas_village,8.24,clear,23.284,11.148,0.00,10.11,world
7.73,2026-08-31 23:34:53,12.24,0.90,-9.52,-102.0,grandpas_village,8.26,clear,23.855,9.237,0.00,10.11,world
8.25,2026-08-31 23:34:53,12.24,0.90,-9.52,-102.0,grandpas_village,8.28,clear,23.855,9.237,0.00,10.11,world
8.75,2026-08-31 23:34:54,12.24,0.90,-9.52,-102.0,grandpas_village,8.30,clear,20.969,9.014,0.00,10.11,world
9.25,2026-08-31 23:34:54,12.24,0.90,-9.52,-102.0,grandpas_village,8.32,clear,20.969,9.014,0.00,10.11,world
9.75,2026-08-31 23:34:55,12.24,0.90,-9.52,-102.0,grandpas_village,8.34,clear,31.709,12.014,0.00,10.11,world
10.25,2026-08-31 23:34:55,12.24,0.90,-9.52,-102.0,grandpas_village,8.36,clear,31.709,12.014,0.00,10.11,world
10.75,2026-08-31 23:34:56,12.24,0.90,-9.52,-102.0,grandpas_village,8.38,clear,23.739,9.624,0.00,10.11,world
11.25,2026-08-31 23:34:56,12.24,0.90,-9.52,-102.0,grandpas_village,8.40,clear,23.739,9.624,0.00,10.11,world
11.75,2026-08-31 23:34:57,12.24,0.90,-9.52,-102.0,grandpas_village,8.42,clear,21.269,9.540,0.00,10.11,world
12.25,2026-08-31 23:34:57,12.24,0.90,-9.52,-102.0,grandpas_village,8.44,clear,21.269,9.540,0.00,10.11,world
12.75,2026-08-31 23:34:58,12.24,0.90,-9.52,-102.0,grandpas_village,8.46,clear,29.205,9.832,0.00,10.11,world
13.25,2026-08-31 23:34:58,12.24,0.90,-9.52,-102.0,grandpas_village,8.48,clear,29.205,9.832,0.00,10.11,world
13.75,2026-08-31 23:34:59,12.24,0.90,-9.52,-102.0,grandpas_village,8.50,clear,20.579,8.143,0.00,10.11,world
14.25,2026-08-31 23:34:59,12.24,0.90,-9.52,-102.0,grandpas_village,8.52,clear,20.579,8.143,0.00,10.11,world
14.75,2026-08-31 23:35:00,12.24,0.90,-9.52,-102.0,grandpas_village,8.54,clear,20.516,8.133,0.00,10.11,world
15.25,2026-08-31 23:35:00,12.24,0.90,-9.52,-102.0,grandpas_village,8.56,clear,20.516,8.133,0.00,10.11,world
15.75,2026-08-31 23:35:01,12.24,0.90,-9.52,-102.0,grandpas_village,8.58,clear,21.541,8.217,0.00,10.11,world
16.25,2026-08-31 23:35:01,12.24,0.90,-9.52,-102.0,grandpas_village,8.60,clear,21.541,8.217,0.00,10.11,world
