t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.72,2026-08-31 12:58:44,0.00,0.00,0.00,0.0,grandpas_village,0.00,,25.503,4.834,0.00,,title
0.87,2026-08-31 12:58:44,0.00,0.00,0.00,0.0,grandpas_village,0.00,,25.503,4.834,0.00,,title
1.40,2026-08-31 12:59:18,-25.40,4.93,-15.60,0.0,grandpas_village,8.02,clear,26304.496,4185.863,0.00,,locked
1.90,2026-08-31 12:59:19,-25.40,4.93,-15.60,0.0,grandpas_village,8.04,clear,14.751,2.205,0.00,,locked
2.40,2026-08-31 12:59:19,-25.40,4.93,-15.60,0.0,grandpas_village,8.06,clear,14.751,2.205,0.00,,locked
2.90,2026-08-31 12:59:20,-25.40,4.93,-15.60,0.0,grandpas_village,8.08,clear,14.124,1.996,0.00,,locked
3.40,2026-08-31 12:59:20,-25.40,4.93,-15.60,0.0,grandpas_village,8.10,clear,14.124,1.996,0.00,,world
3.90,2026-08-31 12:59:21,-25.40,4.93,-15.60,0.0,grandpas_village,8.12,clear,15.013,2.076,0.00,,world
4.40,2026-08-31 12:59:21,-25.40,4.93,-15.60,0.0,grandpas_village,8.14,clear,15.013,2.076,0.00,,world
4.90,2026-08-31 12:59:22,-25.40,4.93,-15.60,0.0,grandpas_village,8.16,clear,14.386,2.888,0.00,,world
5.40,2026-08-31 12:59:22,-25.40,4.93,-15.60,0.0,grandpas_village,8.18,clear,14.386,2.888,0.00,,world
5.90,2026-08-31 12:59:23,-25.40,4.93,-15.60,0.0,grandpas_village,8.20,clear,14.173,2.755,0.00,,world
6.40,2026-08-31 12:59:23,-25.40,4.93,-15.60,0.0,grandpas_village,8.22,clear,14.173,2.755,0.00,,world
6.90,2026-08-31 12:59:24,-25.40,4.93,-15.60,0.0,grandpas_village,8.24,clear,15.887,2.896,0.00,,world
7.40,2026-08-31 12:59:24,-25.40,4.93,-15.60,0.0,grandpas_village,8.26,clear,15.887,2.896,0.00,,world
7.90,2026-08-31 12:59:25,-25.40,4.93,-15.60,0.0,grandpas_village,8.28,clear,14.081,3.416,0.00,,world
8.40,2026-08-31 12:59:25,-25.40,4.93,-15.60,0.0,grandpas_village,8.30,clear,14.081,3.416,0.00,,world
8.90,2026-08-31 12:59:26,-25.40,4.93,-15.60,0.0,grandpas_village,8.32,clear,13.804,2.502,0.00,,world
9.40,2026-08-31 12:59:26,-25.40,4.93,-15.60,0.0,grandpas_village,8.34,clear,13.804,2.502,0.00,,world
9.90,2026-08-31 12:59:27,-25.40,4.93,-15.60,0.0,grandpas_village,8.36,clear,14.532,2.862,0.00,,world
10.40,2026-08-31 12:59:27,-25.40,4.93,-15.60,0.0,grandpas_village,8.38,clear,14.532,2.862,0.00,,world
10.90,2026-08-31 12:59:28,-25.40,4.93,-15.60,0.0,grandpas_village,8.40,clear,12.745,2.556,0.00,,world
